,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED
103,4,0,good for the price,price pretti good receiv want soemth give lot option long time suug go onkyo txnr616 72 versionbr br httpwwwamazoncomgpproductb0077v88w2refaslisstlieutf8camp1789creative390957creativeasinb0077v88w2linkcodeas2tagwwwworkoutwei20,12,10,3,3,372,0.4939,18,4.0,0.0,1,-15.5,1,1,1,10.947368421052632,0
104,4,0,Not bad,do not bad job keep thing run bit cool -PRON- be work cpu usual compil sure work laptop large screen use 154,7,10,3,6,201,0.7543,7,3.0,1.0,2,91.45,1,1,1,3.9545454545454546,0
105,1,1,These did not fit my printer even though they were ...,fit printer number correctli speedi ink includ free pack photo paper mail small consol give could not print hope fluke packag ship commend,9,11,4,4,256,0.7646,54,1.0,0.0,1,65.05,1,0,0,5.043478260869565,0
106,4,0,Absolutely Awesome,week -PRON- amaz contain charg station ac adapt charg station dock control charg charg,6,14,1,2,217,0.0,18,4.0,0.0,2,82.65,0,1,0,5.214285714285714,0
107,4,0,i am gald to find it,exactli look price good recommend thank,3,7,1,2,112,0.7845,20,3.5,0.5,2,73.85,1,1,1,5.666666666666667,0
108,3,1,Much more difficult to use any regular ice tray. ...,difficult use regular ice tray circl do not come circular there cube tray be not nearli enough tray somewhat difficult use ban lot hard fill water,8,11,7,11,282,-0.8288,52,3.5,-0.5,2,53.55,0,1,0,4.653846153846154,0
109,3,0,Wonderful,love bedsheet think order fit actual get set price reason qualiti great second set happi order set use summer month,9,17,5,5,294,0.8957,9,3.0,0.0,1,51.18,1,1,1,4.8,0
110,4,0,It was a great gift,get good friend tri love smell soooo yummi want lick face do not do not find effect say -PRON- have 4 time now do not chang realli love smell,8,17,6,8,297,0.9413,19,4.0,0.0,1,84.34,1,1,1,3.896551724137931,0
111,4,1,Smells nice,enjoy scent rosemari oil be not super strong job late night earli morn perk right through,6,6,3,7,182,-0.3915,11,4.0,0.0,1,80.62,0,1,0,4.625,0
112,4,0,perfect,pretti cheap work fine hold good bit video pictur need -PRON- be blogger format fine camera compat comput mac book pro,6,7,6,4,188,0.6705,7,4.0,0.0,1,75.54,1,1,1,4.666666666666667,0
113,4,0,Good for mobility,chang swaddler cruiser babi start crawl excess diaper move better give lot good coverag swaddler leak proof activ babi think like good smile see -PRON- therev chang pack compar origin cruiser though liner color diaper theyr thin thin consist pose problem not depend day -PRON- get to gobr br -PRON- hold overnight leak -PRON- dri either result poor littl luci get diaper rash time -PRON- screamer -PRON- get bad instanc use heavi strength rash cream bourdeaux butt past brand asinb00bmit1u4 natur boudreaux butt past diaper rash ointment free aveeno babi daili moistur lotion absorb -PRON- leave messi residu diaper fresh on chang wipe right eas too,44,35,23,28,1144,0.0258,17,4.0,0.0,1,-19.2,0,1,0,5.132075471698113,0
114,4,1,good,def light bedroomit fit fine excel materialnic great product def buy diff color near futur,6,9,5,0,175,0.886,4,4.0,0.0,2,56.25,1,1,1,5.066666666666666,0
115,4,0,Nice Work,fanfreakingtast girl get laugh -PRON- be beard vouch abl grow connect beard forev -PRON- be 32 abl beard do great great great product,6,14,8,6,271,0.9509,9,4.0,0.0,1,73.51,1,1,1,4.826086956521739,0
116,4,0,noticed difference in my energy,take product vitamin notic differ energi lose coupl pound begin exercis well,6,10,2,3,180,0.1531,31,4.0,0.0,1,33.92,0,1,0,5.416666666666667,0
117,4,0,I'm enjoying,-PRON- be enjoy perlier purcha -PRON- work 99 shea long time scrape littl off let melt hand smooth dri elbow heal do not day -PRON- close,7,11,9,5,248,0.7506,12,4.0,0.0,1,78.93,1,1,1,4.3076923076923075,0
118,4,0,Good diaper on the right baby,there lot mix reviewsi want start say diaper go work differ babi theyr shape same do not bathroom same take patienc find right diaper babi friend prefer swaddler do not mean too pamper babi dri good fit child -PRON- pretti small long -PRON- have notic friend full thick babi do not good luck -PRON- great thin superabsorb diaper work well price great valu wellbr br be awar though diaper elimn diaper rash despit absorb diaper choic be babi point diaper rash good luck butt past diaper cream asinb00bmivq3 natur boudreaux butt past free babi ganic thick n kleen fragranc free babi wipe seal sensit skin rediap girl right away lot fuss diaper rash rash cream sure diaper do not rub hard theyv get flexibl babi dri leav plenti room babi,48,42,32,22,1193,0.9707,29,4.0,0.0,1,-43.56,1,1,1,4.653846153846154,0
119,3,0,meh,good loom theyr cheap dint wreck budget buy pack niec ill get store nearbi,7,6,5,3,151,-0.5719,3,3.0,0.0,1,99.57,0,1,0,4.357142857142857,0
120,4,0,Great box for the price.,great tackl box small scale freshwat fish size tackl come box minim need purcha lot tackl overal great box price,11,7,8,2,229,0.8481,24,4.0,0.0,1,85.02,1,1,1,4.65,0
121,4,0,Great hands-free device,good product especi price hear hear clearli headsetlov bluetooth can not tell -PRON- wear clariti great,4,10,2,4,173,0.7906,23,2.5,1.5,2,63.7,1,1,1,5.5,0
122,4,0,Great walker,get walker father 85 need help get around help walk stand upright great walker great price,7,6,4,2,154,0.9274,12,4.0,0.0,1,80.62,1,1,1,4.6875,0
123,4,0,Aftercare from within,ad tattoo aftercar promot heal do not wrong that,3,6,2,2,118,0.3724,21,4.0,0.0,1,79.26,1,1,1,4.444444444444445,0
124,4,0,Best rake I ever had,good rake have durabl light weight make feel -PRON- be go to break rake,3,7,5,2,110,0.4404,20,4.0,0.0,2,108.03,1,1,1,4.142857142857143,0
125,4,0,"Gorgeous Tie Dye bands, Wild Basics",child love band lot cool differ bracelet pattern -PRON- tye dye band creation uniqu uniform color,10,6,4,2,182,0.8225,35,4.5,-0.5,2,80.62,1,1,1,5.125,0
126,4,0,Nice and Roomy,color bag absolut amaz insid baglin strang smell fishi disappoint readi send back turn bag insid night smell disappear,7,9,5,6,246,-0.5574,14,3.5,0.5,2,60.65,0,1,0,5.2631578947368425,0
127,4,0,Starving,middl age woman -PRON- have tri multipl type weight loss success all -PRON- have tri yoga swim high inten train session pretti give find amaz diet pill green coffe bean extract raspberri keton honestli cut multipl work out cost extra fee proudli -PRON- have drop 15 lb,17,17,11,10,427,-0.2023,8,3.5,0.5,2,40.69,0,1,0,4.723404255319149,0
128,4,0,Makes cool shapes,thing make veggi real cool shape enjoy lot hard peel veggi fridg pain tool anymor,8,5,4,4,182,0.2023,17,4.0,0.0,1,81.63,1,1,1,4.466666666666667,0
129,3,1,Cracked too soon,crack soon good enough crack do not day two sad huh,1,5,3,4,119,0.6656,16,3.5,-0.5,2,111.07,1,1,1,3.727272727272727,0
130,4,1,Small,great fit key small -PRON- be glad get -PRON- perfect fit pocket,3,4,5,2,110,0.9413,5,4.0,0.0,2,93.14,1,1,1,4.416666666666667,0
131,4,0,Packaging was adequate,packag adequ product instal easili screw purcha separ thick drawer front mount stud low pull hole center drawer pull look high offcent,12,9,4,2,244,-0.3612,22,4.0,0.0,1,49.15,0,1,0,5.136363636363637,0
132,4,0,It works,hard write review mous basic window 7 system simpl plug in wait minut use,4,7,3,2,152,-0.1027,8,4.0,0.0,1,74.19,0,1,0,4.285714285714286,0
133,3,1,Short for adult,53411 way shortbr br -PRON- good kidsbr br the rope stiff hard maneuverbr br overal like toy high qualiti work routin everyday,8,6,8,5,227,0.6124,15,3.0,0.0,1,57.61,1,1,1,4.7727272727272725,0
134,1,0,"Poor Quality, very disappointed.",buy shower gift believ qualiti product color trim actual bumper match all addit imag rais dot design actual product flat feel cheat zipper bag break return -PRON- present gift item,17,14,5,7,348,0.4215,32,1.0,0.0,1,49.49,1,0,0,5.033333333333333,0
135,4,1,Pleased,-PRON- have plea product purchas week ago feel differ skin -PRON- help acn blemish like pumic stone foot,9,8,5,3,197,0.6369,7,4.0,0.0,1,87.05,1,1,1,4.833333333333333,0
136,4,0,Excellent,can not product take box yet come extrem quickli great condit can not wait use sweet babi girl arriv,5,9,3,11,197,0.3859,9,4.0,0.0,1,77.57,1,1,1,4.315789473684211,0
137,1,0,very sick of it!,bag look same free knight domain market poop design differ brand where,5,5,6,4,148,0.5106,16,1.0,0.0,1,84.68,1,0,0,4.916666666666667,0
138,1,0,Go with the original,custom advis origin resourc instead ripoff opposit suppos reader serious gain weight unhealthi thi,8,13,3,7,251,0.4767,20,1.0,0.0,1,40.35,1,0,0,6.071428571428571,0
139,4,1,Helpful!!,cute buy earphon get tie up -PRON- be happi littl pur great purcha,3,8,5,3,142,0.7964,9,4.5,-0.5,2,92.12,1,1,1,4.153846153846154,0
140,3,1,One of my best cures!,-PRON- be 35 year old mom -PRON- have experienc bad hair fall tri rogain foam nizor shampoo s5 cream product hair fall thin bald theyr effect effect like dandruff flake howev tri vita restor max product hair thicken shine -PRON- have grow hair 2 inch length great dandruff previou cream caus disappear nail look healthy grow fast truli good remedi tri -PRON- cheap too,23,23,14,13,617,0.7783,21,3.0,0.0,1,31.9,1,1,1,4.765625,0
141,1,1,Watch what you order,order 5034 belt send 4034br be not worth ship back ill use christma presentbr would buy,5,6,1,3,142,-0.5371,20,1.0,0.0,1,80.62,0,0,1,4.5,0
142,4,1,pasta party fork.,awesom product love great pasta love make famili togeth item share great pasta but potato salad pasta salad go parti park weekend bring everyon sturdi make great color know easi spot lose -PRON-,17,19,14,10,422,0.9186,17,4.0,0.0,1,46.44,1,1,1,4.909090909090909,0
143,4,0,A little blasé but,job wish look littl stylish though one fit profil end useless lump plastic steel,6,8,5,2,168,0.34,18,4.0,0.0,1,82.65,1,1,1,4.785714285714286,0
144,2,0,Didn't meet up to my expectations,buy thing read allot good review sadli do not meet expect bass lack sound pretti low qualiti glad buy think person experi -PRON- stylish fold nice that pretti good these return return polici run out move brand tri model skull candi make decid -PRON-,12,22,10,9,496,0.802,33,2.0,0.0,1,52.2,1,0,0,4.681818181818182,0
145,1,0,The Age of Dead Imagination,write short short novel call 34review34 subtitl 34analysi print book34 dark critiqu end forev day rate solitari gold star dad mess second novel print age dead imagin author embrac repetit madden genr never onestar revolutionari review confer author compliment behold great intricaci high expan titl imposs beauti read slow motion absorb weight do -PRON- be fastforward out christoph robert,25,22,15,15,740,0.6124,27,1.0,0.0,1,11.59,1,0,0,5.610169491525424,0
146,1,0,Not worth it,spacebar poorli design hard depress also go 3 month sure qualiti be not good,4,6,3,6,171,-0.5727,12,1.0,0.0,1,65.73,0,0,1,4.5,0
147,3,1,I don't like the design,function far appear fit home decor need good design,5,4,3,5,106,0.6597,23,2.0,1.0,2,87.72,1,1,1,4.777777777777778,0
148,3,0,Not Very Sturdy,lamp describedshown assembl ridicul glass strain not attach base metal ring connect piec soft entir end product sturdi,7,13,4,6,235,-0.0516,15,3.0,0.0,1,53.21,0,1,0,5.611111111111111,0
149,1,0,"DOES NOT WORK, PLEASE DON'T WASTE YOUR MONEY!!!!",purcha herbalif month ago local health retail high hope numer good review read although 6 week fairli regularli disappointedbr br normal peopl eat unhealthi do not stay activ use kind product do not all honestli do not lose 2 pound time use product hard comprehend regular use be not lose weightbr br after realiz thi decid tri new consult friend famili go product short amaz lose 23 pound 7 week feel better start emot type struggl long find work mebr br if want actual lose weight look item amazon chanc 62 httpamznto1jsaoqqbr br even decid -PRON- product -PRON- -PRON- be glad share experi product work -PRON- walk proof work,39,49,25,26,1262,0.9801,48,1.0,0.0,1,-22.25,1,0,0,4.770642201834862,0
150,4,0,Paying for name,good headphon pay side actual tend use ear bud these qualiti wise good find good qualiti money,8,8,8,2,208,0.886,15,3.6666666666666665,0.3333333333333335,3,62.68,1,1,1,4.588235294117647,0
151,4,1,My eyebrows are finally starting to grow back,ye effect slow howev prove -PRON- actual work help promot regrowth hair new hair follicl do not grow overnight unabl grow eyebrow accid year ago purcha balm -PRON- like miracl -PRON- eyebrow final start grow back evenli nice want fast act balm do not real effect do not buy thi want time bring long term result good balm market,20,27,12,11,560,0.8885,45,4.0,0.0,2,28.51,1,1,1,4.559322033898305,0
152,4,0,Good one!,like book special topic calam physic fan pessl right therebr br thi addict novel sure hour read itbr br great read,5,6,5,2,210,0.9349,9,4.0,0.0,1,75.54,1,1,1,4.476190476190476,0
153,1,0,Metal Rain,metal rain flak riddl wing whirl wild lethal hurtl graviti domain bomber mirag stream fuel soak tree trunk forest floor fire burn death prepar soil futur live day chri robert god,16,4,5,0,226,-0.6369,10,1.0,0.0,1,65.39,0,0,1,4.774193548387097,0
154,2,0,It's so loud,-PRON- loud -PRON- basement hear 2nd floor fyi buy air condition year ago do not 2nd year -PRON- be begin believ compani sell junk stay away product on,9,12,4,8,253,0.2023,12,1.5,0.5,2,68.44,1,0,0,4.428571428571429,0
155,2,0,Full and Complete Review of Fit Deck Bodyweight,collector fit product exercis card market workout lab strength stack 52 fit deck post brief review here bite -PRON- 5 foot 10 somewhat athlet consid littl averag term fit levelbr fit deckbr fit deck year now place second strength stack 52 term qualiti workout these ton differ deck like bodyweight basketbal tai chi fair purchas bodyweight card though like workout lab exerci basic lack neat game compon strength stack provid owner navi seal from year ago help product look -PRON- littl muscl tone get bit wearybr about 16deck happi lack benefit intermedi advanc fit level beginn knowledg work out card again reason buy strength stack stockbr strength stack 52br in opinion good workout card compani design game play card neat featur card qr code code scan smartphon video exercis card exercis card number suit color code bodi type websit cool game play card buddi own inventor card sergeant volkin militari fit expert tell look himbr the good featur card exercis themselv fit deck workout lab basic exercis strength stack exercis dynam fun neverseen beforebr about 16deck great deal card use month purchasebr workout labsbr thi bad exercis card avail creator card muscl tone background fit extraordinari fit level to knowledg card pure market play owner outright claim design onli card veri basic appeal beginn get card mail notic good qualiti waterproof case drip sweat -PRON- but sweat cardsbr plea note review product fake click 5 star review review product tell fake way write bit perfect get wari purchas card place didbr the card divid male femal deck odd fit unisex get card flip card look illustr give fact 25 singl deck card hope much 40 basic exerci deck all disappoint thesebr br i hope review help pay way review compani,140,105,59,44,3422,0.9913,47,2.0,0.0,1,-214.42,1,0,0,4.979310344827586,0
156,4,0,Flowers Look Realistic,littl light weight spin bit flower look realist neighbor like -PRON- worth price,6,5,4,0,131,0.5267,22,4.0,0.0,1,75.2,1,1,1,5.230769230769231,0
157,4,0,fit is really nice,fit nice materi great price good skeptic buy coat like onlin disappoint unabl find length ladi coat area countri see think -PRON- would tri -PRON- be glad do,11,17,7,3,291,0.9217,18,4.0,0.0,1,68.44,1,1,1,4.642857142857143,0
